model_encoder;ti;vi;tl;vl;ta;va;lr;tl_mean;tl_std;vl_mean;vl_std;ta_mean;ta_std;va_mean;va_std
'timm-res2net50_26w_4s';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.00596507266163826, 0.008666839450597763, 0.006902996450662613, 0.00738048180937767, 0.007563349790871143, 0.0069332001730799675, 0.0061984374187886715, 0.0074830991216003895, 0.006651687435805798, 0.006658431142568588];[0.015181878581643105, 0.014250196516513824, 0.017888564616441727, 0.015204869210720062, 0.01760232448577881, 0.01555753592401743, 0.014517090283334255, 0.013885335065424442, 0.014186220243573189, 0.015194840729236603];[0.0003914125310411354, 0.00045638965159888745, 0.0002490000259265379, 0.0003772523557155072, 0.00032115436795143726, 0.00038854070888005854, 0.00041033506219678717, 0.00028366389098788414, 0.0005418461813175846, 0.0003375493848843947];[0.0002473754219630697, 0.00024231170014810122, 0.000236215381095084, 0.00023848413651550437, 0.00023022094802005455, 0.00023910265184801105, 0.00025881895574098035, 0.0002608400409207512, 0.0002626894215277398, 0.00024099706468905246];0.01;0.007040359545499086;0.000736411500444071;0.015346885565668345;0.0013052427058173588;0.00037571441605002145;8.042596616940742e-05;0.00024570557224683486;1.0730917583217872e-05
'timm-res2net50_26w_4s';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.005834547337144613, 0.006464899983257055, 0.005618946626782417, 0.00532131502404809, 0.006730728782713413, 0.005595427006483078, 0.006476179696619511, 0.007045906037092209, 0.006473296321928501, 0.006489924155175686];[0.0008874776540324092, 0.0007527581183239818, 0.0010269114281982183, 0.0005541957798413932, 0.0002409276203252375, 0.000559880631044507, 0.0008625268819741905, 0.0012455480173230171, 0.0002826304407790303, 0.00014428541180677712];[0.9036773992063822, 0.9083649698435152, 0.8868920867906654, 0.9155761090940004, 0.8345056765264378, 0.8689230779874397, 0.9288765872184045, 0.903902990309516, 0.9470965135481877, 0.9420186331171693];[0.45488470741323384, 0.4382176950740605, 0.5665934030500609, 0.531938995393838, 0.945660595973503, 0.7502546552583162, 0.6987936001051596, 0.4803714570428733, 0.874932378029583, 0.6985366313486181];0.01;0.006205117097124457;0.0005395309816514114;0.0006557141983648762;0.0003440760797337877;0.9039834043641717;0.03229128779490714;0.6440184118689245;0.1688283775070756
'timm-regnetx_064';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.004326922819018364, 0.003577563911676407, 0.004786716774106026, 0.004850979894399643, 0.00403076084330678, 0.003986731171607971, 0.00429465202614665, 0.004172038286924362, 0.003874029265716672, 0.003594979178160429];[0.016375675797462463, 0.013601669110357761, 0.013028038665652275, 0.013617511838674545, 0.013801885768771172, 0.01622719317674637, 0.013593707233667374, 0.015561472624540329, 0.013064149767160416, 0.014423341490328312];[0.8832679163543159, 0.9585086877036125, 0.9019112233416386, 0.8407935839772571, 0.9197374818594893, 0.9512003528218484, 0.8238535778230771, 0.9919951856582452, 0.8077642935461007, 0.890436448992114];[0.6638740831852808, 0.7084940218472666, 0.6939468781839682, 0.695679798741651, 0.6862122312594108, 0.6681969383011792, 0.6951341163426569, 0.6516234647103231, 0.6978613141822341, 0.6833302445228548];0.01;0.00414953741710633;0.0004125840790050513;0.014329464547336102;0.0012027461528461754;0.8969468752077698;0.0574372606325218;0.6844353091276826;0.016905314819098283
'timm-regnetx_064';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.006678193807601929, 0.007994349114596844, 0.009625663049519062, 0.005921689793467522, 0.006626498885452747, 0.008002535440027714, 0.006571602541953325, 0.0075139328837394714, 0.00748639227822423, 0.0077385795302689075];[0.016142476350069046, 0.014967169612646103, 0.017181679606437683, 0.0184397604316473, 0.016078200191259384, 0.014698601327836514, 0.017418131232261658, 0.019020002335309982, 0.01589391753077507, 0.013632850721478462];[0.011175229615735582, 0.03317922309577914, 0.015546081687984104, 0.01971669027905265, 0.013939710208961564, 0.019333133079140974, 0.03092151852345737, 0.016776042522685608, 0.016159302251914198, 0.010046011718788606];[0.012095618493703997, 0.016815707322314632, 0.013400237124042591, 0.012817757164366061, 0.015882086079891167, 0.01865398715968214, 0.013249979080413143, 0.011577048183641137, 0.016144002276104685, 0.019601206247046088];0.01;0.007415943732485175;0.0009896143595021123;0.01634727893397212;0.0016023645797309213;0.01867929429834998;0.007312466378572919;0.015023762913120565;0.002653991594073784
'timm-regnetx_064';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.0069249654188752174, 0.00657721608877182, 0.00765592884272337, 0.0075758881866931915, 0.0061845844611525536, 0.006926175206899643, 0.007755984552204609, 0.008136304095387459, 0.007557736709713936, 0.006338952109217644];[0.0006937079015187919, 0.0012254449538886547, 0.001073239604011178, 0.0002509038313291967, 0.00136394496075809, 0.0012950109085068107, 0.0008093769429251552, 0.0005269352695904672, 0.00035110657336190343, 0.0004962270613759756];[0.8460803928643564, 0.8269516415466351, 0.7974985218241792, 0.835357812512411, 0.9532867158444064, 0.7730540704319957, 0.7873097666007287, 0.7004156430258865, 0.9166233498003038, 0.7948630902336643];[0.37995238558110345, 0.44029584924650256, 0.44377877989876413, 0.5582473478939203, 0.47464392283460166, 0.47881226310205194, 0.39246254176097795, 0.5163282504894088, 0.5114897175300119, 0.6494402744497129];0.01;0.007163373567163944;0.0006293221625268943;0.0008085898007266223;0.00038719960678561775;0.8231441004684565;0.06832138181806134;0.4845451332787055;0.07584737450079285
'timm-gernet_l';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.006017738487571478, 0.007133717183023691, 0.007799419574439526, 0.005460288375616074, 0.006764918565750122, 0.0047815944999456406, 0.005221209488809109, 0.006068878341466188, 0.005122257396578789, 0.0058609796687960625];[0.02259889990091324, 0.021710235625505447, 0.022746384143829346, 0.02682971954345703, 0.024572942405939102, 0.024067526683211327, 0.02302769385278225, 0.02186128869652748, 0.024870608001947403, 0.023158255964517593];[7.027337064180461e-05, 2.97959783542856e-05, 2.5071462248171805e-05, 6.752415396538147e-05, 3.235007162327719e-05, 2.9106185599703238e-05, 4.2476435015426084e-05, 5.667669526243646e-05, 5.875117069931157e-05, 5.533210655228604e-05];[1.690940444165623e-05, 1.877983965270502e-05, 1.6851401453576997e-05, 1.5268756516140236e-05, 1.627287159999824e-05, 1.6777185524285976e-05, 1.674264892848054e-05, 1.8452392645973426e-05, 1.655755685336935e-05, 1.7068019665278378e-05];0.01;0.006023100158199668;0.0009099517880465975;0.02354435548186302;0.0014841707438856264;4.673576299620841e-05;1.6110417973514652e-05;1.696800772814644e-05;9.560076257011189e-07
'timm-gernet_l';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.007525927387177944, 0.007954465225338936, 0.008537039160728455, 0.006479185540229082, 0.007378071546554565, 0.009029125794768333, 0.007574134971946478, 0.00854682456701994, 0.006468739826232195, 0.00709709944203496];[0.016130466014146805, 0.013901779428124428, 0.012068396434187889, 0.015475204214453697, 0.017018377780914307, 0.014727335423231125, 0.015414527617394924, 0.014491277746856213, 0.01902948133647442, 0.017699729651212692];[0.000967187161947658, 0.0015249804843536774, 0.001538348746718432, 0.0014386378116584275, 0.0010404993792476613, 0.00036078537411654565, 0.001510446891335393, 0.0011058340441519876, 0.000992358387489345, 0.0011475126395065205];[0.0016768636263004844, 0.0018187500260817835, 0.0019175009206238158, 0.0016579258858991919, 0.0017268094536246892, 0.0018752079567273539, 0.0016948919109616156, 0.0017835566811649217, 0.0016640824854036174, 0.0017600608866049638];0.01;0.007659061346203089;0.0008217039887834451;0.01559565756469965;0.0018936780969130399;0.0011626590920525647;0.00034614082053749016;0.0017575649833392437;8.596408166391e-05
'timm-gernet_l';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.013380879536271095, 0.00976458378136158, 0.009933201596140862, 0.011075442656874657, 0.011105558834969997, 0.00865275040268898, 0.010397901758551598, 0.01296303141862154, 0.011823592707514763, 0.00916364137083292];[0.0013090401189401746, 0.0006485319463536143, 0.0014144615270197392, 0.0007761720917187631, 0.0005682635819539428, 0.0014583118027076125, 0.0009644286474213004, 0.00013514897727873176, 0.0005855206400156021, 0.0008009647717699409];[0.0017673275313000447, 0.003163362247613488, 0.004109638774874913, 0.0014593918671997885, 0.0025461755782758555, 0.0005342978206367421, 0.008972696959004933, 0.0005616969844467468, 0.0005735432195944634, 0.007715472324169803];[1.1917490510660045e-05, 1.0327007299415492e-05, 2.3272416369346516e-05, 6.327384693838312e-05, 1.520423118661629e-05, 1.8937043301359147e-05, 3.333172063446632e-05, 7.420818701753262e-07, 1.1147808219980071e-05, 6.844717339038464e-05];0.01;0.010826058406382798;0.0014772708009676673;0.0008660844105179422;0.00040232646500257274;0.0031403603307116777;0.0028457226884262194;2.5660081972078697e-05;2.1725755167355277e-05
'se_resnext50_32x4d';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.006492209620773792, 0.005459506995975971, 0.006920250132679939, 0.006080443039536476, 0.007744321133941412, 0.006651288829743862, 0.005201446823775768, 0.007650293409824371, 0.005845271050930023, 0.00705582182854414];[0.02387397736310959, 0.02516864612698555, 0.02320055663585663, 0.025808867067098618, 0.020312093198299408, 0.022803667932748795, 0.025089412927627563, 0.02036255970597267, 0.02600894123315811, 0.020159821957349777];[0.009575016908382916, 0.054167395738519475, 0.03161398442819374, 0.06625854690801969, 0.019134511930471443, 0.007565974252551122, 0.04616190417016164, 0.007845969381436668, 0.021550506984553297, 0.04787153042219672];[1.753956772587717e-05, 5.205528832430417e-07, 4.954049467320587e-07, 6.216266417169436e-07, 7.029361230870279e-07, 2.4946831786998303e-06, 1.6665633135848346e-05, 6.326886069496496e-07, 6.027780814488182e-07, 6.374422752974951e-07];0.01;0.006510085286572575;0.0008217392557771704;0.023278854414820672;0.002198287683038597;0.031174534112448672;0.020171447419575758;4.091331359890038e-06;6.532841603855992e-06
'se_resnext50_32x4d';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.004492230247706175, 0.005219842307269573, 0.003615697380155325, 0.004746176768094301, 0.004185836296528578, 0.004783624317497015, 0.004898415878415108, 0.00406105350703001, 0.004517275840044022, 0.0049600424244999886];[0.009855823591351509, 0.010541974566876888, 0.011324096471071243, 0.009852061048150063, 0.010041117668151855, 0.012325560674071312, 0.010068467818200588, 0.008156883530318737, 0.009635590948164463, 0.008621340617537498];[0.9378576013882678, 0.9427789423979526, 0.9936146139480285, 0.8765465237270696, 0.9704392918989722, 0.9512389988718715, 0.9128716704992333, 0.9858797465050579, 0.9961256578601293, 0.9641554217749272];[0.8062943253050681, 0.9113542718912214, 0.883631229566519, 0.8275157796158146, 0.8462717339724017, 0.963623461330859, 0.8887617827169124, 0.8441476694622873, 0.8070419214319962, 0.8552093630603709];0.01;0.0045480194967240095;0.00045609834786487075;0.010042291693389415;0.001136527153969706;0.9531508468871511;0.035792557876275756;0.8633851538353451;0.04674714910940153
